word_segment,instances,prominence
ར་,4,7.547169811320755
ཤར,4,7.547169811320755
ཀྱི་,4,7.547169811320755
འཁོར་ལོ,3,5.660377358490567
དབྱིངས་,3,5.660377358490567
རྒྱན་,3,5.660377358490567
ཏེ་,3,5.660377358490567
ཀུན,2,3.7735849056603774
ཕྱི་,1,1.8867924528301887
ནང་,1,1.8867924528301887
སྐྱེ་འགྲོ་,1,1.8867924528301887
གཟུགས་,1,1.8867924528301887
སུ་,1,1.8867924528301887
སྣང་བ་,1,1.8867924528301887
སྐུ་,1,1.8867924528301887
ཡི་,1,1.8867924528301887
ངོ་བོ,1,1.8867924528301887
མ་,1,1.8867924528301887
ལུས་,1,1.8867924528301887
གྲགས་པ,1,1.8867924528301887
འི་,1,1.8867924528301887
སྒྲ་,1,1.8867924528301887
སྐད་,1,1.8867924528301887
ཇི་སྙེད་,1,1.8867924528301887
གསུང་,1,1.8867924528301887
གི་,1,1.8867924528301887
དྲན་,1,1.8867924528301887
རིག་,1,1.8867924528301887
འགྱུ་,1,1.8867924528301887
འཕྲོ་,1,1.8867924528301887
མི་,1,1.8867924528301887
རྟོག་,1,1.8867924528301887
བསམ་ཡས་,1,1.8867924528301887
ཀྱང༌,1,1.8867924528301887
ཐུགས་,1,1.8867924528301887
